Institution: Title,Institution: Origin,Institution: Type,Co-Appearing Person: Description,Co-Appearing Person: Origin,Co-Appearing Person: Gender,Co-Appearing Person: Name(s),Co-Appearing Person: Deme,Co-Appearing Person: Athenian Citizen,Co-Appearing Person: Roman Citizen,Co-Appearing Person: Family,Co-Appearing Person: Extended Family,Inscription: IE,Inscription: Title,Inscription: Object Type,Inscription: Type,Inscription: Suspected Ancient Location,Inscription: Date (Avg.),Inscription: Date Span,Inscription: Letter Height (m),Institution: Total Appearances,Institution: Total Offices,Institution: Total Office Appearances,Institution: Total Officers,Institution: Total Officer Appearances,Institution: Total People Co-Appearances,Institution: Total Institutional Co-Appearances,Institution: Total Honors Co-Appearances,Institution: Total People Co-Appearances with Officers,Institution: Total Institutional Co-Appearances with Officers,Co-Appearing Person: Total Appearances,Co-Appearing Person: Total Sponsors,Co-Appearing Person: Total Honorands,Co-Appearing Person: Total Officers,Co-Appearing Person: Total Institutional Affililiations,Co-Appearing Person: Total Honors,Co-Appearing Person: Total Athenian Honors,Co-Appearing Person: Total Roman Honors,Co-Appearing Person: Total Eleusinian Honors,Co-Appearing Person: RCA,Co-Appearing Person: PA,Co-Appearing Person: PAA,Co-Appearing Person: LGPN,Co-Appearing Person: Uncertain,Inscription: Character Count,Inscription: Diplomatic Character Count,Inscription: Word Count,Inscription: Diplomatic Word Count,Inscription: Total Institutions,Inscription: Total Honors,Inscription: Total People,Inscription: Total Sponsors,Inscription: Total Honorands,Inscription: Total Athenians,Inscription: Total Romans,Institution: ID,Co-Appearing Person: ID,Inscription: ID,Institution: Notes,Co-Appearing Person: Notes,Inscription: Notes
Demos,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,88,5,21,20,24,190,204,144,157,50,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1002,2403,523,,,
Demos,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,88,5,21,20,24,190,204,144,157,50,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1002,2403,523,,,
Demos,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,88,5,21,20,24,190,204,144,157,50,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1002,2403,523,,,
Demos,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,88,5,21,20,24,190,204,144,157,50,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1002,2403,523,,,
Demos,Athens,Public,Son or Daughter of a [N]um[ius],Athens,Uncertain,,,True,True,,,558,Statue Base for an Unknown Son or Daughter of a Nummios,Building or Monument,Dedication,,150.5,99,0.0205,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,0,0,0,0,,,,,False,67,9,26,7,3,0,1,3,1,1,0,1002,2432,558,,,
Demos,Athens,Public,Sabeiniane Hamillo,Athens,Female,Sabeiniane Hamillo,,True,True,,TBD,588,"Statue Base for Sabeiniane Hamillo, Priestess of Athena Polias, Probably Not from the Sanctuary",Other/Fragment,Dedication,,250.5,99,0.0240,88,5,21,20,24,190,204,144,157,50,1,4,0,,0,1,1,0,0,,,,,False,168,164,38,36,4,1,1,4,1,1,0,1002,2439,588,,,
Demos,Athens,Public,P. Herennios Ptolemaios P. Herenniou,Athens,Male,Publius Herennius Ptolemaios Herenneiou,,True,True,,TBD,626,"Statue Base for the Sophist P. Herennius Ptolemais, Son of P. Herennius, Hierokeryx",Base,Dedication,North of the Telesterion,313.0,24,0.0220,88,5,21,20,24,190,204,144,157,50,2,0,0,,1,2,1,0,0,,,,,False,105,93,23,20,4,4,1,3,0,1,0,1002,2467,626,,,
Demos,Athens,Public,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,88,5,21,20,24,190,204,144,157,50,1,3,0,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1002,2475,630,,,
Demos,Athens,Public,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,88,5,21,20,24,190,204,144,157,50,1,3,0,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1002,2475,630,,,
Demos,Athens,Public,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,88,5,21,20,24,190,204,144,157,50,1,3,0,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1002,2475,630,,,
Demos,Athens,Public,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,88,5,21,20,24,190,204,144,157,50,1,3,0,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1002,2475,630,,,
Demos,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1002,2477,632,,,
Demos,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1002,2477,632,,,
Demos,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1002,2477,632,,,
Demos,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1002,2477,632,,,
Demos,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1002,2477,632,,,
Demos,Athens,Public,Dryantianos,Athens,Male,Dryantianos,,True,False,,,638,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,88,5,21,20,24,190,204,144,157,50,1,0,0,,1,2,0,0,1,,,,,False,1749,1355,465,326,5,6,3,3,0,3,0,1002,2491,638,,,
Demos,Athens,Public,Dryantianos,Athens,Male,Dryantianos,,True,False,,,638,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,88,5,21,20,24,190,204,144,157,50,1,0,0,,1,2,0,0,1,,,,,False,1749,1355,465,326,5,6,3,3,0,3,0,1002,2491,638,,,
Demos,Athens,Public,Dryantianos,Athens,Male,Dryantianos,,True,False,,,638,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,88,5,21,20,24,190,204,144,157,50,1,0,0,,1,2,0,0,1,,,,,False,1749,1355,465,326,5,6,3,3,0,3,0,1002,2491,638,,,
Demos,Athens,Public,Casianus Hierokeryx,Athens,Male,Casianus Casianus Hierokeryx,,True,True,,,645,"Statue Base for Kassianos, Hierokeryx",Base,Dedication,Before the Telestrion,236.0,10,0.0350,88,5,21,20,24,190,204,144,157,50,1,3,0,,4,5,3,1,1,,,,,False,119,115,21,19,3,6,1,3,1,1,0,1002,2503,645,,,
Demos,Athens,Public,Thisbianos,Athens,Male,Thisbianos,,True,False,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,88,5,21,20,24,190,204,144,157,50,1,0,0,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1002,2519,654,,,
Demos,Athens,Public,Thisbianos,Athens,Male,Thisbianos,,True,False,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,88,5,21,20,24,190,204,144,157,50,1,0,0,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1002,2519,654,,,
Demos,Athens,Public,Thisbianos,Athens,Male,Thisbianos,,True,False,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,88,5,21,20,24,190,204,144,157,50,1,0,0,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1002,2519,654,,,
Demos,Athens,Public,Iun. Minucianus,Rome,Male,Iunius Minucianus,,False,True,,,655,Letter of the Emperor Gallienus to the Athenians Concerning the Mysteries,Base,Epistle,,265.0,0,0.0180,88,5,21,20,24,190,204,144,157,50,1,0,0,,0,0,0,0,0,,,,,False,638,276,234,85,3,5,2,0,0,0,2,1002,2521,655,,,
Demos,Athens,Public,Iun. Minucianus,Rome,Male,Iunius Minucianus,,False,True,,,655,Letter of the Emperor Gallienus to the Athenians Concerning the Mysteries,Base,Epistle,,265.0,0,0.0180,88,5,21,20,24,190,204,144,157,50,1,0,0,,0,0,0,0,0,,,,,False,638,276,234,85,3,5,2,0,0,0,2,1002,2521,655,,,
Demos,Athens,Public,Emperor Maximianus,Rome,Male,Maximianus,,False,True,,,660,Statue Base for the Emperors Diocletian and Maximianus,Base,Dedication,,295.5,19,0.0380,88,5,21,20,24,190,204,144,157,50,1,1,0,,0,1,0,1,0,,,,,False,129,15,32,10,1,1,2,1,1,0,2,1002,2533,660,,,
Demos,Athens,Public,Emperor Maximianus,Rome,Male,Maximianus,,False,True,,,660,Statue Base for the Emperors Diocletian and Maximianus,Base,Dedication,,295.5,19,0.0380,88,5,21,20,24,190,204,144,157,50,1,1,0,,0,1,0,1,0,,,,,False,129,15,32,10,1,1,2,1,1,0,2,1002,2533,660,,,
Demos,Athens,Public,Lysiades Phaidrou,Athens,Female,Lysiades Phaidrou,Berenikidai,True,False,Phaidrid,,291,"Statue Base for Lysiades Phaidrou Berenikides, Dedicated by the Demos",Base,Dedication,,-40.0,10,0.0155,88,5,21,20,24,190,204,144,157,50,1,1,0,,0,1,1,0,0,,,,,False,19,17,7,7,1,0,2,1,1,2,0,1002,2045,677,,,
Demos,Athens,Public,Lysiades Phaidrou,Athens,Female,Lysiades Phaidrou,Berenikidai,True,False,Phaidrid,,291,"Statue Base for Lysiades Phaidrou Berenikides, Dedicated by the Demos",Base,Dedication,,-40.0,10,0.0155,88,5,21,20,24,190,204,144,157,50,1,1,0,,0,1,1,0,0,,,,,False,19,17,7,7,1,0,2,1,1,2,0,1002,2045,677,,,
Demos,Athens,Public,Phaidros Lysiadou,Athens,Male,Phaidros Lysiadou,Berenikidai,True,False,Phaidrid,,291,"Statue Base for Khrysothemis Phaidrou Berenikides, Dedicated by the Demos",Base,Dedication,,-40.0,10,0.0155,88,5,21,20,24,190,204,144,157,50,4,1,0,,0,0,0,0,0,,,,,False,9,8,4,4,1,0,2,1,1,2,0,1002,2043,678,,,
Demos,Athens,Public,Phaidros Lysiadou,Athens,Male,Phaidros Lysiadou,Berenikidai,True,False,Phaidrid,,291,"Statue Base for Khrysothemis Phaidrou Berenikides, Dedicated by the Demos",Base,Dedication,,-40.0,10,0.0155,88,5,21,20,24,190,204,144,157,50,4,1,0,,0,0,0,0,0,,,,,False,9,8,4,4,1,0,2,1,1,2,0,1002,2043,678,,,
Demos,Athens,Public,Themistokles II Theophrastou,Athens,Male,Themistokles Theophrastou,,True,False,Hagnous/Acharnai Daduchs,,301,"Statue Base for the Daduch Theophrastos, son of the Daduch Themistokles of Hagnousios, Dedicated by the Demos",Base,Dedication,,-20.0,10,0.0235,88,5,21,20,24,190,204,144,157,50,6,2,0,,1,4,0,0,4,,,,,False,9,8,4,4,1,1,2,1,1,2,0,1002,2091,679,,,
Demos,Athens,Public,Themistokles II Theophrastou,Athens,Male,Themistokles Theophrastou,,True,False,Hagnous/Acharnai Daduchs,,301,"Statue Base for the Daduch Theophrastos, son of the Daduch Themistokles of Hagnousios, Dedicated by the Demos",Base,Dedication,,-20.0,10,0.0235,88,5,21,20,24,190,204,144,157,50,6,2,0,,1,4,0,0,4,,,,,False,9,8,4,4,1,1,2,1,1,2,0,1002,2091,679,,,
Demos,Athens,Public,Themistokles II Theophrastou,Athens,Male,Themistokles Theophrastou,,True,False,Hagnous/Acharnai Daduchs,,301,"Statue Base for the Daduch Themistokles, Son of the Daduch Themistokles, Dedicated by the Demos",Base,Dedication,,-20.0,10,0.0235,88,5,21,20,24,190,204,144,157,50,6,2,0,,1,4,0,0,4,,,,,False,37,36,10,10,1,1,2,1,1,2,0,1002,2091,680,,,
Demos,Athens,Public,Themistokles II Theophrastou,Athens,Male,Themistokles Theophrastou,,True,False,Hagnous/Acharnai Daduchs,,301,"Statue Base for the Daduch Themistokles, Son of the Daduch Themistokles, Dedicated by the Demos",Base,Dedication,,-20.0,10,0.0235,88,5,21,20,24,190,204,144,157,50,6,2,0,,1,4,0,0,4,,,,,False,37,36,10,10,1,1,2,1,1,2,0,1002,2091,680,,,
Demos,Athens,Public,Sophokles Theophrastou,Athens,Male,Sophokles Theophrastou,,True,False,Hagnous/Acharnai Daduchs,,301,"Statue Base Sophokles, Son of Theophrastos, of Hagnous",Base,Dedication,,-20.0,10,0.0235,88,5,21,20,24,190,204,144,157,50,2,1,0,,0,0,0,0,0,,,,,False,38,37,6,6,1,0,2,1,1,2,0,1002,2103,681,,,
Demos,Athens,Public,Sophokles Theophrastou,Athens,Male,Sophokles Theophrastou,,True,False,Hagnous/Acharnai Daduchs,,301,"Statue Base Sophokles, Son of Theophrastos, of Hagnous",Base,Dedication,,-20.0,10,0.0235,88,5,21,20,24,190,204,144,157,50,2,1,0,,0,0,0,0,0,,,,,False,38,37,6,6,1,0,2,1,1,2,0,1002,2103,681,,,
Demos,Athens,Public,P. Papinius Statius,Rome,Male,Publius Papinius Statius Statius,,False,True,,,347,"Statue Base for P. Papinus Statius, Dedicated by the Areopagus",Base,Dedication,,50.0,50,0.0215,88,5,21,20,24,190,204,144,157,50,1,2,0,,0,0,0,0,0,,,,,False,85,68,29,17,2,0,1,2,1,0,1,1002,2142,682,,,
Demos,Athens,Public,Sergius Salvidius Scipio Orfitus,Rome,Male,Sergius Salvidius Scipio Orfitus,,False,True,,,473,"Statue Base for Sergius Salvidius Orfitus, Dedicated by The Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,88,5,21,20,24,190,204,144,157,50,4,3,0,,0,0,0,0,0,,,,,False,0,0,1,1,3,0,1,3,1,0,1,1002,2286,691,,,
Demos,Athens,Public,Calpurnia L. Lepida,Rome,Female,Calpurnia Lepida,,False,True,,,473,"Statue Base for Calpurnia Lepida, Daughter of L., Wife of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,0,0,0,0,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1002,2287,692,,,
Demos,Athens,Public,Calpurnia L. Lepida,Rome,Female,Calpurnia Lepida,,False,True,,,473,"Statue Base for Calpurnia Lepida, Daughter of L., Wife of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,0,0,0,0,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1002,2287,692,,,
Demos,Athens,Public,Sergius Calpurnius Scipio Orfitus,Rome,Male,Sergius Calpurnius Scipio Orfitus,,False,True,,,473,"Statue Base for Sergius Calpurius Scipio Orfitus, Son of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,1,0,0,1,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1002,2288,693,,,
Demos,Athens,Public,Sergius Calpurnius Scipio Orfitus,Rome,Male,Sergius Calpurnius Scipio Orfitus,,False,True,,,473,"Statue Base for Sergius Calpurius Scipio Orfitus, Son of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,1,0,0,1,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1002,2288,693,,,
Demos,Athens,Public,L. Calpurnius Piso,Rome,Male,Lucius Calpurnius Piso,,False,True,,,473,"Statue Base for L. Calpurnius Scipio, son of Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,1,0,0,1,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1002,2289,694,,,
Demos,Athens,Public,L. Calpurnius Piso,Rome,Male,Lucius Calpurnius Piso,,False,True,,,473,"Statue Base for L. Calpurnius Scipio, son of Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,88,5,21,20,24,190,204,144,157,50,1,3,0,,0,1,0,0,1,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1002,2289,694,,,
Demos,Athens,Public,Emperor L. Verus,Rome,Male,Lucius Verus,,False,True,,Imperial,486,"Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes",Base,Dedication,,171.0,10,0.0920,88,5,21,20,24,190,204,144,157,50,5,4,0,,0,3,0,2,1,,,,,False,0,0,1,1,3,2,3,3,2,1,2,1002,2300,695,,,
Demos,Athens,Public,Emperor L. Verus,Rome,Male,Lucius Verus,,False,True,,Imperial,486,"Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes",Base,Dedication,,171.0,10,0.0920,88,5,21,20,24,190,204,144,157,50,5,4,0,,0,3,0,2,1,,,,,False,0,0,1,1,3,2,3,3,2,1,2,1002,2300,695,,,
Demos,Athens,Public,Emperor L. Verus,Rome,Male,Lucius Verus,,False,True,,Imperial,486,"Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes",Base,Dedication,,171.0,10,0.0920,88,5,21,20,24,190,204,144,157,50,5,4,0,,0,3,0,2,1,,,,,False,0,0,1,1,3,2,3,3,2,1,2,1002,2300,695,,,
Demos,Athens,Public,Emperor Marcus Aurelius,Rome,Male,Marcus Aurelius,,False,True,,Imperial,486,"Statue Base for the Savior Gods/Godesses of the Brotherly Emperors, Dedicated By the Polis During the Epimelitea of Herodes",Base,Dedication,,171.0,10,0.0920,88,5,21,20,24,190,204,144,157,50,13,5,0,,0,8,0,7,1,,,,,False,0,0,1,1,3,0,1,3,1,0,1,1002,2264,696,,,
Demos,Athens,Public,Livia Drusilla,Rome,Female,Livia Drusilla,,False,True,Julio-Claudian,,296,"Livia Drousilla, Wife of the Emperor Augustus Caesar",Building or Monument,Dedication,,-26.0,10,0.0400,88,5,21,20,24,190,204,144,157,50,1,1,0,,0,0,0,0,0,,,,,False,0,0,1,1,1,1,1,1,1,0,1,1002,2051,703,,,
Demos,Athens,Public,Augustus,Rome,Male,Imperator Caesar Augustus,,False,True,Julio-Claudian,,296,"Statue Base for the Emperor Augustus Caesar, Son of the Divine Iulius, Dedicated by the Demos",Building or Monument,Dedication,,-26.0,10,0.0400,88,5,21,20,24,190,204,144,157,50,2,2,0,,0,2,0,2,0,,,,,False,0,0,1,1,1,0,1,1,1,0,1,1002,2052,704,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
Tribe of Antiochis,Athens,Public,Nikostratos Nikiou,Athens,Male,Nikostratos Nikiou,,True,False,,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,1,0,0,0,0,40,2,7,0,0,1,0,0,,0,1,1,0,0,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1003,2385,514,,,
